sample_index,source_internal_knot_count,canonical_internal_knot_count,mse_tolerance,method,mse,final_internal_knot_count,canonical_count_error,source_count_error,threshold_satisfied,elapsed_ms,timing_scope,parameterization,internal_knots
3687,11,8,2.5e-05,uniform_gradient_pruning,1.8658162011298996e-05,6,-2,-5,True,13501.318400012678,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.3178627843809378, 0.4347693009504949, 0.45265375472317576, 0.5630093537585557, 0.7212772074654394, 0.8569649609818787]"
3264,11,9,2.5e-05,ours,2.252679074506126e-05,11,2,0,True,17.94595,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.120579794049263, 0.24232907593250275, 0.2760620713233948, 0.40357115864753723, 0.43582212924957275, 0.5319784283638, 0.6293113231658936, 0.6623309254646301, 0.7685320377349854, 0.8001518845558167, 0.8610007762908936]"
3264,11,9,2.5e-05,kang_sparse_2015_adaptation,1.5154128602171288e-05,9,0,-2,True,2615.997900007642,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.17054115853658536, 0.24637957317073172, 0.3273628048780488, 0.4180640243902439, 0.526295731707317, 0.6322408536585366, 0.7252286585365854, 0.810594512195122, 0.8814786585365854]"
3264,11,9,2.5e-05,uniform_gradient_pruning,2.1557435468011762e-05,8,-1,-3,True,12031.882499999483,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.2896855382474474, 0.3474008096902841, 0.3908772664797348, 0.5329409479305707, 0.6413521509944095, 0.7124090668452465, 0.8163179055323518, 0.8724623062728029]"
1573,11,7,2.5e-05,ours,2.488808294854534e-05,15,8,4,True,17.87545,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08453628420829773, 0.12371314316987991, 0.24391818046569824, 0.2757694125175476, 0.369886577129364, 0.43236884474754333, 0.4629184901714325, 0.5229954123497009, 0.5540425777435303, 0.6166133880615234, 0.6483982801437378, 0.6816319823265076, 0.7164697647094727, 0.785197913646698, 0.8179566860198975]"
1573,11,7,2.5e-05,kang_sparse_2015_adaptation,5.39090937141003e-06,8,1,-3,True,2926.413399996818,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.2193216463414634, 0.3145960365853659, 0.40720274390243905, 0.4874237804878049, 0.5642149390243902, 0.6589176829268292, 0.7564786585365854, 0.8534679878048781]"
1573,11,7,2.5e-05,uniform_gradient_pruning,2.4530712448184717e-05,6,-1,-5,True,12578.149399996619,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.35780832338310997, 0.4014445394068927, 0.5118133256212197, 0.5668927399421149, 0.64629472844956, 0.7545456054315447]"
1825,11,8,2.5e-05,ours,2.3909607982790443e-05,10,2,-1,True,17.908050000000003,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08026397228240967, 0.19915412366390228, 0.26422378420829773, 0.3831431269645691, 0.4435555934906006, 0.4755658209323883, 0.5401410460472107, 0.785742998123169, 0.8176895976066589, 0.8510451912879944]"
1825,11,8,2.5e-05,kang_sparse_2015_adaptation,1.1338637390297754e-05,8,0,-3,True,2946.808799999417,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1949314024390244, 0.2778201219512195, 0.3898628048780488, 0.4738948170731707, 0.5804115853658537, 0.6556783536585364, 0.7801067073170732, 0.8835746951219512]"
1825,11,8,2.5e-05,uniform_gradient_pruning,1.7895473411520818e-05,7,-1,-4,True,12453.950800001621,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.22899870500415073, 0.2688743201997462, 0.3693775538884109, 0.5623629855752983, 0.6504109912027303, 0.8100408384077723, 0.8550301624664103]"
2991,11,8,2.5e-05,ours,2.4794169341615522e-05,16,8,5,True,18.59675,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08951721340417862, 0.13150303065776825, 0.1782105565071106, 0.25380241870880127, 0.2849664092063904, 0.3477303385734558, 0.377111554145813, 0.4349343776702881, 0.46438565850257874, 0.4943486452102661, 0.5244123935699463, 0.6469395160675049, 0.749069333076477, 0.7824757099151611, 0.8139886856079102, 0.8882105350494385]"
2991,11,8,2.5e-05,kang_sparse_2015_adaptation,8.0188029445222e-06,10,2,-1,True,2742.467599993688,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12176067073170732, 0.1956935975609756, 0.3170731707317073, 0.3313643292682927, 0.43883384146341464, 0.5201981707317073, 0.5977515243902438, 0.6621570121951219, 0.7320884146341463, 0.8052591463414634]"
2991,11,8,2.5e-05,uniform_gradient_pruning,1.2977824721926913e-05,9,1,-2,True,11527.813599997899,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.11191045905586182, 0.18912985258762566, 0.3004388450516698, 0.36142835240651383, 0.44388981479340744, 0.49061246386563956, 0.6073078579457418, 0.6430492065787162, 0.817920548990944]"
622,11,6,2.5e-05,ours,2.3987926684379378e-05,8,2,-3,True,17.2673,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.16692230105400085, 0.20702478289604187, 0.30894991755485535, 0.5255563259124756, 0.587736189365387, 0.6198481917381287, 0.7960721254348755, 0.8279103636741638]"
622,11,6,2.5e-05,kang_sparse_2015_adaptation,1.7376211484744818e-05,6,0,-5,True,2909.1323999891756,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.14653201219512196, 0.2686737804878049, 0.390625, 0.6095655487804879, 0.7259908536585366, 0.8052591463414634]"
622,11,6,2.5e-05,uniform_gradient_pruning,1.4815311612360103e-05,6,0,-5,True,12919.17320000357,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.15512579423213996, 0.34862526722535564, 0.5970390094790572, 0.7357281043115275, 0.8424567214209648, 0.900354542117807]"
384,11,8,2.5e-05,ours,2.380838520863413e-05,9,1,-2,True,18.30995,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.1382741779088974, 0.21078293025493622, 0.322006493806839, 0.4313044250011444, 0.5276409983634949, 0.6059415936470032, 0.6383832097053528, 0.8005605936050415, 0.8506288528442383]"
384,11,8,2.5e-05,kang_sparse_2015_adaptation,1.7954030316764447e-05,7,-1,-4,True,2693.589999995311,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12214176829268292, 0.2686737804878049, 0.38071646341463417, 0.5207698170731707, 0.5977515243902438, 0.6833079268292682, 0.8266006097560975]"
384,11,8,2.5e-05,uniform_gradient_pruning,2.214032832690892e-05,6,-2,-5,True,12572.474100001273,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.2829089531733314, 0.37318007938518716, 0.565637413819754, 0.6098391322045896, 0.6502743315942349, 0.8295883351378148]"
3069,11,8,2.5e-05,ours,2.1147755096278777e-05,10,2,-1,True,17.8409,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.19602183997631073, 0.2308359444141388, 0.2610906958580017, 0.41835829615592957, 0.5696671605110168, 0.6329672932624817, 0.6671744585037231, 0.7414036989212036, 0.7788861989974976, 0.8133866190910339]"
3069,11,8,2.5e-05,kang_sparse_2015_adaptation,7.729948738836098e-06,9,1,-2,True,2852.1104999963427,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.16825457317073172, 0.22275152439024387, 0.2997332317073171, 0.43025914634146345, 0.536204268292683, 0.658155487804878, 0.7557164634146342, 0.8311737804878049, 0.8875762195121951]"
3069,11,8,2.5e-05,uniform_gradient_pruning,1.7445016467069817e-05,6,-2,-5,True,13479.914900002768,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.30484635018982104, 0.42583126172307745, 0.6926612411510855, 0.7824392398077878, 0.8176038941305043, 0.8738688613161645]"
2391,11,7,2.5e-05,ours,2.467973397625452e-05,11,4,0,True,17.863300000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.1150137186050415, 0.15296174585819244, 0.22556348145008087, 0.2561917304992676, 0.4361611008644104, 0.49615320563316345, 0.5591314435005188, 0.6260501742362976, 0.7768508195877075, 0.8485754728317261, 0.8906182050704956]"
2391,11,7,2.5e-05,kang_sparse_2015_adaptation,1.3917905357352126e-05,8,1,-3,True,2822.506999989855,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.17054115853658536, 0.21984565548780488, 0.29268292682926833, 0.34146341463414637, 0.4881859756097561, 0.6099466463414633, 0.7532393292682926, 0.8294588414634145]"
2391,11,7,2.5e-05,uniform_gradient_pruning,1.5789041049882878e-05,7,0,-4,True,12464.691200002562,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.20446948698715114, 0.24713203914918813, 0.2694309770693563, 0.4120591347895304, 0.47570384074226824, 0.6241243449930972, 0.7167634950181722]"
2982,11,6,2.5e-05,ours,2.4280879125159678e-05,10,4,-1,True,17.685200000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08810953050851822, 0.24876119196414948, 0.2824094295501709, 0.37553486227989197, 0.5809374451637268, 0.6112750172615051, 0.6423251032829285, 0.7497319579124451, 0.8925362229347229, 0.9379347562789917]"
2982,11,6,2.5e-05,kang_sparse_2015_adaptation,1.7814173472097837e-05,6,0,-5,True,2935.141999987536,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.20026676829268292, 0.34165396341463417, 0.4632240853658537, 0.5819359756097561, 0.6779725609756097, 0.7808689024390244]"
2982,11,6,2.5e-05,uniform_gradient_pruning,1.2246761898594614e-05,6,0,-5,True,12813.148100001854,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.37669977467937144, 0.5334342972961627, 0.553769042037983, 0.701378048725139, 0.8010056349210577, 0.8426258509006121]"
3677,11,8,2.5e-05,ours,2.4948129120025262e-05,14,6,3,True,17.71285,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.13474906980991364, 0.18233619630336761, 0.22500845789909363, 0.26146200299263, 0.3911575675010681, 0.42112594842910767, 0.45050710439682007, 0.479338675737381, 0.5087293982505798, 0.5954006314277649, 0.7531889081001282, 0.7868688106536865, 0.8904132843017578, 0.9359764456748962]"
3677,11,8,2.5e-05,kang_sparse_2015_adaptation,1.2383934288607722e-05,10,2,-1,True,2974.6001999883447,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12595274390243905, 0.14634146341463417, 0.19683689024390244, 0.2928734756097561, 0.43883384146341464, 0.6097560975609756, 0.6177591463414632, 0.6341463414634146, 0.7808689024390244, 0.8538490853658536]"
3677,11,8,2.5e-05,uniform_gradient_pruning,1.4124469949091241e-05,8,0,-3,True,12214.380099991104,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.16303980777323737, 0.19794969833729195, 0.33261363106595476, 0.3725829051719779, 0.5902195308296717, 0.6113772803331258, 0.6295191947655506, 0.8559581875384857]"
403,11,7,2.5e-05,ours,2.4847746880065496e-05,9,2,-2,True,20.041400000000003,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11944058537483215, 0.2019275277853012, 0.23688136041164398, 0.4168946444988251, 0.4459707736968994, 0.564856231212616, 0.5961066484451294, 0.6291223764419556, 0.8443439602851868]"
403,11,7,2.5e-05,kang_sparse_2015_adaptation,1.9521994467055892e-05,5,-2,-6,True,2865.716100001009,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.29230182926829273, 0.4007240853658537, 0.5849847560975611, 0.6857850609756098, 0.7907774390243903]"
403,11,7,2.5e-05,uniform_gradient_pruning,1.6566071967134055e-05,5,-2,-6,True,13827.44829999865,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.3175425150805939, 0.3913839110464306, 0.57897616624981, 0.7025604280642859, 0.7787988336396712]"
3650,11,8,2.5e-05,ours,2.4973424659480384e-05,18,10,7,True,17.032600000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.07802239060401917, 0.11246651411056519, 0.14985224604606628, 0.18703004717826843, 0.31311261653900146, 0.3433341383934021, 0.3745403587818146, 0.4064893126487732, 0.4396315813064575, 0.47291040420532227, 0.5059364438056946, 0.6041867733001709, 0.6373268365859985, 0.6722195148468018, 0.7834886312484741, 0.8176389932632446, 0.8536365628242493, 0.9393607378005981]"
3650,11,8,2.5e-05,kang_sparse_2015_adaptation,1.7820401539817024e-05,8,0,-3,True,2759.5475999987684,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1400533536585366, 0.2503810975609756, 0.3466082317073171, 0.44759908536585363, 0.5552591463414634, 0.6238567073170732, 0.6901676829268292, 0.7808689024390244]"
3650,11,8,2.5e-05,uniform_gradient_pruning,1.7371348749430563e-05,8,0,-3,True,11972.101499995915,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.14660728177350346, 0.24224529624642022, 0.36276455648636263, 0.4263092136793617, 0.5829719408105694, 0.6042514680048049, 0.7047901615004402, 0.7952218785839866]"
3942,11,8,2.5e-05,ours,2.3489936543350387e-05,11,3,0,True,17.115000000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.07471493631601334, 0.1900716871023178, 0.38628172874450684, 0.44643259048461914, 0.4762917160987854, 0.505912721157074, 0.6289030909538269, 0.6639198660850525, 0.7016475200653076, 0.8483501672744751, 0.8902932405471802]"
3942,11,8,2.5e-05,kang_sparse_2015_adaptation,2.0529863256734375e-05,8,0,-3,True,2759.2920000170125,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.14615091463414637, 0.24371189024390244, 0.3168826219512195, 0.4386432926829269, 0.5118140243902439, 0.6829268292682926, 0.7297541920731707, 0.7560975609756098]"
